video;onca;caseiro;fake news;ironia;notícia;Conservacionistas;comment_text
video7;positivo;negativo;não;não;neutra;;"Deus é maravilhoso, fez cada um para viver em seu lugar.  O homem está acabando com a natureza e invadindo o espaço dos animais então dá nisso.<br>Eu sinto muito pela morte desse senhor!!<br>Deus deu para ele um cérebro que nenhum animal tem mas infelizmente ele vacilou.<br>O animal deixou seu rastro&quot; um aviso&quot; e o cara não teve medo,não tomou providências para sua própria segurança. Muito triste,  minhas sinceras condolências aos familiares😢😢😢😢"
video7;neutro;neutro;não;não;neutra;;Onde você viu? Manda o link
video7;neutro;neutro;não;não;neutra;;Misericórdia 😢😢😢😢
video7;neutro;neutro;sim;não;neutra;;Se tivesse um 357 magnum,  a pronto uso, teria como se defender,  más o governo do amor protege os bandidos e desprotege os cidadãos
video7;negativo;neutro;sim;não;neutra;;Sim!!! Acabei de ver no canal do Biólogo Henrique, é realmente foi ataque de onça ou jaguar!!!  Esse senhor tentou correr em direção do rio, só que o felino fez o cerco e não deixou ele pular na água, tem uma testemunha lá que foi um pescador que viu o ataque, que a onça mordeu na cabeça dessa vítima, tem até partes do cérebro dele na imagem, ou seja a imagem e sangue misturado com massa encefálica!!!
video7;negativo;neutro;não;não;neutra;;Se essas onça nao comeca a pega javali, nao vai fica bom pra elas
video7;negativo;neutro;não;não;neutra;;Cara e muito perigoso isso ,a onça atacar assim ,ela experimentou carne humana antes , quando esse animal experimentar já era ela vai caçar humano,a polícia ambiental tem que agir rápido captura ela logo ..
video7;negativo;neutro;sim;não;neutra;;Vai gostar de carne humana,adeus agora vai caçar apenas humanos
video7;neutro;neutro;não;não;ruim;;fake! só pra da visualização.
video7;neutro;neutro;não;não;neutra;;Cachorro não pois a onça vai matar também os bichinhos
video7;neutro;neutro;não;não;neutra;;Devia ser muito grande 😮
video7;neutro;neutro;não;não;neutra;;ABANICO ES UN OBJETO PARA TIRAR VIENTO ES DE PALHA .
video7;neutro;neutro;sim;não;neutra;;Ele ia tirar mel
video7;neutro;negativo;não;não;neutra;;Nada ver ele quis chegar perto dela ele ja estava alimentando elas faz messe
video7;neutro;neutro;não;sim;neutra;;Amigo todos nos brasileiros pedimos para não ocorrer o desarmamento quem fez isso foram os políticos nossos donos pela constituição federal é nunca vão voltar atras e não podemos fazer nada infelizmente.
video7;neutro;neutro;não;não;neutra;;O que você diz, @biologohenriqueoficial?
video7;neutro;positivo;não;não;neutra;;O governo tinha que indenizar a família pela perca......
video7;neutro;neutro;não;não;neutra;;Por qual motivo?
video7;neutro;neutro;sim;não;neutra;;Tem o vídeo do momento em q ela ataca ele..mas não foi divulgado ainda..
video7;neutro;neutro;não;não;neutra;;@@elainesantos3823será q tem
video7;neutro;neutro;não;não;neutra;;E os causin moço???
video7;positivo;neutro;não;sim;neutra;;Capturar pra que? Ela tá no habitat dela, quem tá invadindo o espaço é o pesqueiro, para de ser burro, a onça sai da mata e vai até aí na sua casa te atacar? Agora o ser humano sai da casa dele, viaja centenas de quilômetros, e se enfia no mato pra matar a onça na casa dela
video7;neutro;negativo;não;não;neutra;;O cara estava alimentando elas  no quintal e foi chegar mais perto pra ver
video7;neutro;neutro;não;sim;neutra;;Vc representa bem o QI médio do brasileirinho
video7;positivo;neutro;não;não;neutra;;Cala a boca cara, quem está invadindo o habitat natural das onças é o ser humano, quem está destruíndo o planeta e causando extinção de animais é o ser humano.
video7;neutro;neutro;não;não;neutra;;O mentira desgraçada q  vergonha
video7;neutro;neutro;não;não;ruim;;Esse quando se fala em onça é um amador e falastrão. A autoridade máxima é o biólogo Leandro do IOP esse sim sabe tudo sobre esses felinos.
video7;neutro;neutro;não;não;ruim;;Esse quando se fala em onça é um amador e falastrão. A autoridade máxima é o biólogo Leandro do IOP esse sim sabe tudo sobre esses felinos.
video7;neutro;neutro;não;não;neutra;;será que é verdade brunão?  primeiro óbito sem vestível?
video7;neutro;neutro;sim;sim;neutra;;Aí que da ouvi um bando de bandidos politicos  que nao pode ter uma espingarda  mas os vagabundos😂 dos  politicos  tem seguranças  armados
video7;neutro;neutro;não;não;neutra;;Onça não ver ser humano como presa, mas é sempre dito pra não confiar.
video7;neutro;neutro;não;não;neutra;;Tadinha da onça. Só estava querendo tomar uma cervejinha. 😮 ops
video7;neutro;neutro;não;sim;neutra;;😂😂 Talvez ela tá toda cagada no hospital, fugindo da federal 😂😂😂
video7;neutro;negativo;não;não;neutra;;O ser humano  não  pode subestimar  o animal  , ainda mais que já sabe que essa  é  uma região  que oferece  perigo constante  de onça  e outros animais ferozes.
video7;neutro;neutro;não;não;neutra;;ela pensou que éle estava invadindo o território dela
video7;positivo;neutro;não;não;neutra;;As onças estão em proliferação ? Onde vc viu isso ? É um dos animais mais ameaçados de extinção ! E se ocorrer mais ataques é pq o ser humano invade cada vez mais o habitat do animal é deixa eles sem lugar !
video7;neutro;neutro;não;não;neutra;;Falou tudo, a tendência vai ser essa com certeza!!!
video7;neutro;neutro;não;não;neutra;;"Se invadir sua &quot;propriedade&quot; vc não vai reagir  ?"
video7;neutro;neutro;não;não;neutra;;Deep web jazin
video7;positivo;neutro;sim;não;neutra;;Isso aí é o homem invadindo a casa dos animais. Cada um no seu quadrado floresta não é o habitar do ser humano.
video7;neutro;neutro;não;não;neutra;;Agora basta saber se é verdade pq só temos relato de alguém que chegou lá e diase que foi onça enquanto nao houver investigação ninguém pode dizer nada e outra quem mora em sitio fazenda em regioes de mata ta sujeito a onça , cobra , malaria etc
video7;neutro;neutro;não;não;neutra;;bom tem sangue e tem as pegadas da onça, oque vai sair dai é oque a pericia vai dizer, mas la no pantanal é complicado se locomover etc, duvido que alguem vá lá fazer pericia ou que o local seja preservado.
video7;negativo;neutro;sim;não;neutra;;Aí é um bicho perigoso né ligando os cara mata eles caem em cima querendo prender querendo mudar e quando ela mata alguém não faz nada
video7;negativo;neutro;não;não;neutra;;Se devorou a pessoa tem que capturar a onça,se não pode virar um devorador de homens,como leopardos e tigres na Índia
video7;neutro;neutro;não;não;neutra;;E se não capturar o animal em específico é até ruim pra espécie,pq a população se revolta e querendo fazer justiça mata um monte de onça
video7;positivo;neutro;sim;não;neutra;;para de falar besteira. Todo dia uma onça é morta gratuitamente por seres humanos mas raramente se tem noticias de uma onça atacando pessoas.
video7;neutro;neutro;não;sim;neutra;;QI 83 alguém obrigou vc a morar na mata?
video7;negativo;neutro;não;não;neutra;;Com certeza!!! É chumbo pesado!!!
video7;neutro;neutro;não;sim;neutra;;@sergiobrito2532  kkkkk
video7;neutro;neutro;não;sim;neutra;;@@sergiobrito2532 Relaxa baby, está falando por vc eh!!.. Nem todo o homem é frouxo, embora o Bostil esteja quase cheio...💩
video7;neutro;neutro;não;sim;neutra;;Bruno, toma um rocutan. Vai no dermatologista
video7;neutro;neutro;não;sim;neutra;;meche com isso nao!
video7;neutro;neutro;não;não;neutra;;Tu acha que o cara que foi morto vai ficar levando a câmera? O cara que morreu tava sozinho.
video7;neutro;neutro;não;não;neutra;;Tem câmeras na casa
video7;neutro;neutro;não;não;neutra;;@@RaimundoNeto1826 presta atenção no que o rapaz fala no vídeo.
video7;neutro;neutro;não;não;neutra;;​@@zenobiomido5348Mas não tem vídeo de ataque. O cara que gravou o vídeo, ele trabalha lá. E quando ele chegou no local, ele deparou com isso.
video7;neutro;negativo;não;não;neutra;;O irmão dele, Reginaldo Ávila, fala ao Campo Grande News, que o Sr. Jorge não tinha medo, elas iam no quintal dele. Ele dizia que elas não fariam mal a ele. 😢😢😢😢😢
video7;negativo;negativo;não;não;neutra;;"E quem foi à pousada, conta que ele assistia à TV na área telada, e elas no quintal. <br>O pensamento dessas pessoas é que onça não ataca humanos. 😢<br>Meu pai morou quase 7 décadas no Pantanal, ia ao rio, à noite, só com uma lanterna. 😢<br>Graças a Deus, veio pra cidade. Que angústia meus pais morarem a 50m do rio Negro. 😢<br>Deus me livre. Só de lembrar que eu ia com ele e um senhor &quot;correr&quot; os anzóis tarde da noite. 😢 Eu tinha uns 13 anos.  Que falta de juízo deles. 😢 <br>Hoje não vou ao rio à noite nem que me paguem bem."
video7;neutro;neutro;não;sim;neutra;;O BIÓLOGO DE APARTAMENTO VAI DIZER QUE É MENTIRA, PORQUE NUNCA FILMARAM ONÇAS ATACANDO HUMANOS. E ALÉM DISSO OS HUMANOS NÃO ESTÃO NA CADEIA ALIMENTAR DESSE ANIMAL.
video7;neutro;neutro;não;sim;neutra;;Biologo henrique nunca disse que ataques não acontecem, ele apenas fala que não somos presas naturais da onça, vc consegue entender essa diferença? É mais fácil humano matar onça do que onça matar humano.
video7;neutro;neutro;não;não;neutra;;​@@thiago_021 tão raro q tem outras notícias de casos parecidos com confirmação até de perícia. Mas dar uma procurada na net q vai ver outros casos já investigados
video7;neutro;neutro;não;não;neutra;;Sem juízo, há milhares de caseiros no Brasil a fora q correm esse mesmo risco.
video7;neutro;neutro;não;não;neutra;;Eos causos Bruno
video7;neutro;neutro;não;não;neutra;;Cães fila brasileiro são ideais pra fazer guarda nesse tipo de ambiente
video7;neutro;neutro;não;não;neutra;;Foi praticamente na porta de casa, eu pensei que tinha sido mais longe. Provavelmente as câmeras filmaram o ataque.
video8;neutro;neutro;não;não;neutra;;Encontrei com o biólogo Henrique perto da minha casa no dia comum curtindo a praia no Dentinho e inclusive soube que ele é vizinho.
video8;neutro;neutro;não;não;neutra;;Os dois melhores biólogos da internet!<br>Os dois são diretos e entendem que a selva é selvagem!!!
video8;neutro;neutro;não;não;neutra;;Tive o prazer de encontrar Richard aqui na cidade. Pensa em um cara tranquilo, humilde, que transmite uma paz absurda.  Um dia ainda terei o prazer de encontrar também o Biólogo Henrique.
video8;neutro;neutro;não;sim;neutra;;Realmente, 2 caras em cima duma moto são mais perigosos que 1 onça e a quantidade desse tipo de praga é enorme no Brasil.
video8;neutro;neutro;não;não;boa;;É muito bom ouvir especialistas e não curiosos. É outro nível.
video8;neutro;neutro;não;não;neutra;;O respeito entre os dois foi lindo de ser um respeitando o tempo do outro falar sem querer passar por cima do outro ou querer ser melhor do que o outro. Isso é ser profissional e humano. Parabéns 👏🏻👏🏻👏🏻 Sou fã dos dois.
video8;neutro;neutro;não;não;boa;;Richard Rasmussen e Biólogo Henrique... top. Os caras sabem muito. Show de entrevista, Vilela.
video8;neutro;neutro;não;não;neutra;;QUando eu era moleque lá no Goiás eu aprendi que para atravessar uma mata que tem onça, basta amarrar um pedaço de pau na ponta de um cipó de uns 10 metros e aravessar a mata arrastando esse pedaço de pau, se tiver onça, ela não ataca de frente e não ataca com algo vindo atrás dela.
video8;neutro;neutro;não;não;boa;;Muito prazeroso escutar esses caras, muito ensinamento no nosso idioma mesmo, sem coisas muito técnicas, principalmente o Richard
video8;neutro;neutro;não;não;neutra;;O que a onça acostuma não é o sabor da carne humana e sim a facilidade da predação!
video8;neutro;neutro;não;não;boa;;A cara, o conhecimento é o MELHOR CONTEUDO que um programa pode ter!!!
video8;neutro;neutro;sim;não;neutra;;Jutai so sertao de Pernambuco! Por volta de 2010, uma onça sussuarana que pesava aproximadamente uns 70 kilos, matou e comeu as partes das pernas e seios de uma adolescente de 13 anos que esperava o ônibus escolar, como de costume na zona rural, o ponto do ônibus fica distante das casas que ficam dentro das propriedades e os pontos nas estradas centrais. Era meio dia, acharam o corpo no outro dia, escondido entre pequenas pedras e galhos. Fizeram uma caçada e mataram a onça, um tio da vítima chegou a ser preso pelo fato de matar o animal, foi grande a revolta da população. Jutai é parte do município de lagoa Grande ou Santa Maria da Boa Vista.
video8;neutro;neutro;não;sim;neutra;;O vácuo na piadinha dos caras numa moto deixa claro: Cada um no seu quadrado.
video8;neutro;neutro;não;não;neutra;;Faltou o Vilela explorar mais qdo o biólogo fala que provavelmente a onça que abateu seu Jorge foi morta. Inclusive,  ela atacou uma das pessoas que estava procurando o caseiro. Ninguém  fala mais dele, ela feriu-o no braço e alguém, no vídeo, fala que a polícia deu uns tiros para afugentá-la.
video8;neutro;neutro;não;não;neutra;;Gostaria de ter ouvido  a versão do Richard sobre a teoria de a onça não ser a mesma do ataque.
video8;neutro;neutro;não;não;neutra;;Richard estava indo em uma raciocínio, falando sobre o ataque  da onça,  Henrique começa colocando história e beliscada de política no meio, essa é a diferença  de um biólogo de apartamento e outro q vai a campo.
video8;neutro;neutro;não;sim;neutra;;A onça morreu na hora que encontraram o corpo dele . Se ela estava na toca e atacou os policiais com fuzil na mão . É simples fazer a conta.
video8;neutro;neutro;não;não;neutra;;Fui contar minha ideia pros meus amigos e todo mundo riu, mas eu amo criar vídeos para o YouTube. Sei que ninguém aposta em mim, e é justamente isso que me dá ainda mais motivação. Sucesso pra todo mundo que leu até aqui: sonhe e acredite!~lll
video8;neutro;neutro;não;não;neutra;;"Quando eu disse exatamente isso dito nesse vídeo, no dia que aconteceu, eu levei &quot;paulada&quot; pra caramba! Mas é bom saber que eu estava certo!"
video8;positivo;positivo;não;não;neutra;;É um animal incrível da nossa fauna, infelizmente o caso que aconteceu foi uma situação triste. Esses animais precisam de proteção ainda bem que temos biólogos como eles para esclarecer sobre o assunto.<br>Que Deus conforte a família do Sr Jorge.
video8;neutro;neutro;não;não;neutra;;Que reunião incrível! Duas fera juntos!!!
video8;positivo;neutro;não;não;neutra;;Meu pai serviu por 10 anos na Amazônia,  no cigs,  nunca encontrou uma onça de frente, elas sempre fugiam antes, só achava o rastro.
video8;neutro;neutro;não;não;neutra;;No dia em que mostram a onça que foi capitura eu também achei que não era a mesma que tinha atacado o Sr Jorge !
video8;neutro;neutro;não;não;neutra;;É muito importante termos( a oportunidade )de termos biólogos podendo nos dar informações.
video8;neutro;neutro;não;sim;neutra;;Resumindo ,se correr ela pega. Se subir na árvore ela sobe ,se inventar de entrar no rio ela entra e nada. Lascou é rezar e já era.
video8;negativo;neutro;sim;não;neutra;;A onça não é mesma  mesmo porque tenho uma conhecido que tem fazenda lá perto do ataque da onça  !! E falou que onça que atacou o cara ainda está viva e esta na região
